gene_id	gene_biotype	gene_name	species
PBANKA_1336400	protein_coding	PBANKA-1336400-pb	p.berghei
PBANKA_1336500	protein_coding	PBANKA-1336500-pb	p.berghei
PBANKA_1336600	protein_coding	PBANKA-1336600-pb	p.berghei
PBANKA_1336700	protein_coding	PBANKA-1336700-pb	p.berghei
PBANKA_1336800	protein_coding	PBANKA-1336800-pb	p.berghei
PBANKA_1336900	protein_coding	PBANKA-1336900-pb	p.berghei
PBANKA_1337000	protein_coding	PBANKA-1337000-pb	p.berghei
PBANKA_1337100	protein_coding	SF1-pb	p.berghei
PBANKA_1337200	protein_coding	PBANKA-1337200-pb	p.berghei
PBANKA_1337300	protein_coding	PBANKA-1337300-pb	p.berghei
PBANKA_1337400	protein_coding	PBANKA-1337400-pb	p.berghei
PBANKA_1337500	protein_coding	PBANKA-1337500-pb	p.berghei
PBANKA_1337600	protein_coding	PBANKA-1337600-pb	p.berghei
PBANKA_1337700	protein_coding	PBANKA-1337700-pb	p.berghei
PBANKA_1337800	protein_coding	DHHC5-pb	p.berghei
PBANKA_1337900	protein_coding	PBANKA-1337900-pb	p.berghei
PBANKA_1338000	protein_coding	PBANKA-1338000-pb	p.berghei
PBANKA_1338100	protein_coding	PBANKA-1338100-pb	p.berghei
PBANKA_1338200	protein_coding	FabZ-pb	p.berghei
PBANKA_1338300	protein_coding	PBANKA-1338300-pb	p.berghei
PBANKA_1338400	protein_coding	PBANKA-1338400-pb	p.berghei
PBANKA_1338500	protein_coding	PBANKA-1338500-pb	p.berghei
PBANKA_1338600	protein_coding	RPL23-pb	p.berghei
PBANKA_1338700	protein_coding	PMV-pb	p.berghei
PBANKA_1338800	protein_coding	PBANKA-1338800-pb	p.berghei
PBANKA_1338900	protein_coding	GAPM1-pb	p.berghei
PBANKA_1339000	protein_coding	VPS52-pb	p.berghei
PBANKA_1339100	protein_coding	PBANKA-1339100-pb	p.berghei
PBANKA_1339200	protein_coding	PBANKA-1339200-pb	p.berghei
PBANKA_1339300	protein_coding	PBANKA-1339300-pb	p.berghei
PBANKA_1339400	protein_coding	PBANKA-1339400-pb	p.berghei
PBANKA_1339500	protein_coding	PBANKA-1339500-pb	p.berghei
PBANKA_1339600	protein_coding	PRELID-pb	p.berghei
PBANKA_1339700	protein_coding	PBANKA-1339700-pb	p.berghei
PBANKA_1339800	protein_coding	PBANKA-1339800-pb	p.berghei
PBANKA_1339900	protein_coding	PBANKA-1339900-pb	p.berghei
PBANKA_1340000	protein_coding	DHFS-FPGS-pb	p.berghei
PBANKA_1340100	protein_coding	LDH-pb	p.berghei
PBANKA_1340200	protein_coding	LSM6-pb	p.berghei
PBANKA_1340300	protein_coding	PBANKA-1340300-pb	p.berghei
PBANKA_1340400	protein_coding	PBANKA-1340400-pb	p.berghei
PBANKA_1340500	protein_coding	PBANKA-1340500-pb	p.berghei
PBANKA_1340600	protein_coding	PBANKA-1340600-pb	p.berghei
PBANKA_1340700	protein_coding	FIS1-pb	p.berghei
PBANKA_1340800	protein_coding	PBANKA-1340800-pb	p.berghei
PBANKA_1340900	protein_coding	PBANKA-1340900-pb	p.berghei
PBANKA_1341000	protein_coding	PBANKA-1341000-pb	p.berghei
PBANKA_1341100	protein_coding	PBANKA-1341100-pb	p.berghei
PBANKA_1341200	protein_coding	PBANKA-1341200-pb	p.berghei
PBANKA_1341300	protein_coding	PBANKA-1341300-pb	p.berghei
PBANKA_1341400	protein_coding	PBANKA-1341400-pb	p.berghei
PBANKA_1341500	protein_coding	PBANKA-1341500-pb	p.berghei
PBANKA_1341600	protein_coding	PBANKA-1341600-pb	p.berghei
PBANKA_1341700	protein_coding	PBANKA-1341700-pb	p.berghei
PBANKA_1341800	protein_coding	PBANKA-1341800-pb	p.berghei
PBANKA_1341900	protein_coding	PBANKA-1341900-pb	p.berghei
PBANKA_1342000	protein_coding	PBANKA-1342000-pb	p.berghei
PBANKA_1342100	protein_coding	PBANKA-1342100-pb	p.berghei
PBANKA_1342200	protein_coding	PBANKA-1342200-pb	p.berghei
PBANKA_1342300	protein_coding	PBANKA-1342300-pb	p.berghei
PBANKA_1342300.1	protein_coding	PBANKA-1342300-pb.1	p.berghei
PBANKA_1342400	protein_coding	RPR2-pb	p.berghei
PBANKA_1342500	protein_coding	PBANKA-1342500-pb	p.berghei
PBANKA_1342600	protein_coding	PBANKA-1342600-pb	p.berghei
PBANKA_1342700	protein_coding	PBANKA-1342700-pb	p.berghei
PBANKA_1342800	protein_coding	NMNAT-pb	p.berghei
PBANKA_1342900	protein_coding	UPF3B-pb	p.berghei
PBANKA_1343000	protein_coding	PBANKA-1343000-pb	p.berghei
PBANKA_1343100	protein_coding	PBANKA-1343100-pb	p.berghei
PBANKA_1343200	protein_coding	PBANKA-1343200-pb	p.berghei
PBANKA_1343300	protein_coding	PBANKA-1343300-pb	p.berghei
PBANKA_1343400	protein_coding	PBANKA-1343400-pb	p.berghei
PBANKA_1343500	protein_coding	PBANKA-1343500-pb	p.berghei
PBANKA_1343600	protein_coding	PBANKA-1343600-pb	p.berghei
PBANKA_1343700	protein_coding	PBANKA-1343700-pb	p.berghei
PBANKA_1343750	non_protein_coding	PBANKA-1343750-pb	p.berghei
PBANKA_1343800	protein_coding	Sir2A-pb	p.berghei
PBANKA_1343900	protein_coding	PBANKA-1343900-pb	p.berghei
PBANKA_1344000	protein_coding	PBANKA-1344000-pb	p.berghei
PBANKA_1344100	protein_coding	MyoF-pb	p.berghei
PBANKA_1344200	protein_coding	PBANKA-1344200-pb	p.berghei
PBANKA_1344300	protein_coding	CAF1B-pb	p.berghei
PBANKA_1344400	protein_coding	AMPD-pb	p.berghei
PBANKA_1344500	protein_coding	PBANKA-1344500-pb	p.berghei
PBANKA_1344600	protein_coding	PBANKA-1344600-pb	p.berghei
PBANKA_1344700	protein_coding	ACBP1-pb	p.berghei
PBANKA_1344800	protein_coding	PBANKA-1344800-pb	p.berghei
PBANKA_1344900	protein_coding	PBANKA-1344900-pb	p.berghei
PBANKA_1345000	protein_coding	PBANKA-1345000-pb	p.berghei
PBANKA_1345100	protein_coding	PBANKA-1345100-pb	p.berghei
PBANKA_1345200	protein_coding	PBANKA-1345200-pb	p.berghei
PBANKA_1345300	protein_coding	PBANKA-1345300-pb	p.berghei
PBANKA_1345400	protein_coding	PBANKA-1345400-pb	p.berghei
PBANKA_1345500	protein_coding	PBANKA-1345500-pb	p.berghei
PBANKA_1345600	protein_coding	PBANKA-1345600-pb	p.berghei
PBANKA_1345700	protein_coding	PBANKA-1345700-pb	p.berghei
PBANKA_1345800	protein_coding	PBANKA-1345800-pb	p.berghei
PBANKA_1345850	snoRNA_encoding	PBANKA-1345850-pb	p.berghei
PBANKA_1345900	protein_coding	PBANKA-1345900-pb	p.berghei
PBANKA_1346000	protein_coding	POLQ-pb	p.berghei
PBANKA_1346100	protein_coding	PBANKA-1346100-pb	p.berghei
PBANKA_1346200	protein_coding	SEC11-pb	p.berghei
PBANKA_1346300	protein_coding	UIS19-pb	p.berghei
PBANKA_1346400	protein_coding	PBANKA-1346400-pb	p.berghei
PBANKA_1346500	protein_coding	PTPLA-pb	p.berghei
PBANKA_1346600	protein_coding	PBANKA-1346600-pb	p.berghei
PBANKA_1346700	protein_coding	PBANKA-1346700-pb	p.berghei
PBANKA_1346750	snoRNA_encoding	PBANKA-1346750-pb	p.berghei
PBANKA_1346800	protein_coding	PBANKA-1346800-pb	p.berghei
PBANKA_1346900	protein_coding	PBANKA-1346900-pb	p.berghei
PBANKA_1347000	protein_coding	PBANKA-1347000-pb	p.berghei
PBANKA_1347100	protein_coding	TRAPPC2-pb	p.berghei
PBANKA_1347200	protein_coding	PBANKA-1347200-pb	p.berghei
PBANKA_1347300	protein_coding	PBANKA-1347300-pb	p.berghei
PBANKA_1347400	protein_coding	APN1-pb	p.berghei
PBANKA_1347500	protein_coding	DBP8-pb	p.berghei
PBANKA_1347600	protein_coding	PBANKA-1347600-pb	p.berghei
PBANKA_1347700	protein_coding	PBANKA-1347700-pb	p.berghei
PBANKA_1347800	protein_coding	CPN20-pb	p.berghei
PBANKA_1347900	protein_coding	UBA1-pb	p.berghei
PBANKA_1348000	protein_coding	PBANKA-1348000-pb	p.berghei
PBANKA_1348100	protein_coding	PBANKA-1348100-pb	p.berghei
PBANKA_1348200	protein_coding	PBANKA-1348200-pb	p.berghei
PBANKA_1348300	protein_coding	UTP4-pb	p.berghei
PBANKA_1348400	protein_coding	CenH3-pb	p.berghei
PBANKA_1348500	protein_coding	PBANKA-1348500-pb	p.berghei
PBANKA_1348600	protein_coding	PBANKA-1348600-pb	p.berghei
PBANKA_1348700	protein_coding	PBANKA-1348700-pb	p.berghei
PBANKA_1348800	protein_coding	PBANKA-1348800-pb	p.berghei
PBANKA_1348900	protein_coding	PBANKA-1348900-pb	p.berghei
PBANKA_1349000	protein_coding	MSRP2-pb	p.berghei
PBANKA_1349100	protein_coding	MSP7-pb	p.berghei
PBANKA_1349200	protein_coding	MSRP1-pb	p.berghei
PBANKA_1349300	protein_coding	PBANKA-1349300-pb	p.berghei
PBANKA_1349400	protein_coding	PBANKA-1349400-pb	p.berghei
PBANKA_1349500	protein_coding	PBANKA-1349500-pb	p.berghei
PBANKA_1349600	protein_coding	COG3-pb	p.berghei
PBANKA_1349700	protein_coding	PBANKA-1349700-pb	p.berghei
PBANKA_1349800	protein_coding	TRAP-pb	p.berghei
PBANKA_1349900	protein_coding	PBANKA-1349900-pb	p.berghei
PBANKA_1350000	protein_coding	PBANKA-1350000-pb	p.berghei
PBANKA_1350100	protein_coding	PBANKA-1350100-pb	p.berghei
PBANKA_1350200	protein_coding	PBANKA-1350200-pb	p.berghei
PBANKA_1350300	protein_coding	PBANKA-1350300-pb	p.berghei
PBANKA_1350350	snoRNA_encoding	PBANKA-1350350-pb	p.berghei
PBANKA_1350400	protein_coding	PBANKA-1350400-pb	p.berghei
PBANKA_1350500	protein_coding	PV3-pb	p.berghei
PBANKA_1350600	protein_coding	NUDC-pb	p.berghei
PBANKA_1350700	protein_coding	cTrpRS-pb	p.berghei
PBANKA_1350800	protein_coding	OCT1-pb	p.berghei
PBANKA_1350900	protein_coding	PK6-pb	p.berghei
PBANKA_1351000	protein_coding	DXS-pb	p.berghei
PBANKA_1351100	protein_coding	PBANKA-1351100-pb	p.berghei
PBANKA_1351200	protein_coding	PBANKA-1351200-pb	p.berghei
PBANKA_1351300	protein_coding	PBANKA-1351300-pb	p.berghei
PBANKA_1351351	tRNA_encoding	PBANKA-1351351-pb	p.berghei
PBANKA_1351400	protein_coding	PH2-pb	p.berghei
PBANKA_1351500	protein_coding	CDPK5-pb	p.berghei
PBANKA_1351600	protein_coding	PBANKA-1351600-pb	p.berghei
PBANKA_1351700	protein_coding	PBANKA-1351700-pb	p.berghei
PBANKA_1351800	protein_coding	RPN3-pb	p.berghei
PBANKA_1351900	protein_coding	RPL6-pb	p.berghei
PBANKA_1352000	protein_coding	EF-1gamma-pb	p.berghei
PBANKA_1352100	protein_coding	PBANKA-1352100-pb	p.berghei
PBANKA_1352200	protein_coding	PBANKA-1352200-pb	p.berghei
PBANKA_1352300	protein_coding	PBANKA-1352300-pb	p.berghei
PBANKA_1352400	protein_coding	PBANKA-1352400-pb	p.berghei
PBANKA_1352500	protein_coding	PBANKA-1352500-pb	p.berghei
PBANKA_1352600	protein_coding	PBANKA-1352600-pb	p.berghei
PBANKA_1352621	tRNA_encoding	PBANKA-1352621-pb	p.berghei
PBANKA_1352641	tRNA_encoding	PBANKA-1352641-pb	p.berghei
PBANKA_1352700	protein_coding	PBANKA-1352700-pb	p.berghei
PBANKA_1352800	protein_coding	PBANKA-1352800-pb	p.berghei
PBANKA_1352900	protein_coding	PBANKA-1352900-pb	p.berghei
PBANKA_1353000	protein_coding	PBANKA-1353000-pb	p.berghei
PBANKA_1353100	protein_coding	PBANKA-1353100-pb	p.berghei
PBANKA_1353200	protein_coding	MZT1-pb	p.berghei
PBANKA_1353300	protein_coding	ABCB5-pb	p.berghei
PBANKA_1353400	protein_coding	PSOP7-pb	p.berghei
PBANKA_1353500	protein_coding	RRP42-pb	p.berghei
PBANKA_1353600	protein_coding	PBANKA-1353600-pb	p.berghei
PBANKA_1353700	protein_coding	PBANKA-1353700-pb	p.berghei
PBANKA_1353800	protein_coding	PBANKA-1353800-pb	p.berghei
PBANKA_1353900	protein_coding	PBANKA-1353900-pb	p.berghei
PBANKA_1354000	protein_coding	DBR1-pb	p.berghei
PBANKA_1354100	protein_coding	RAB11b-pb	p.berghei
PBANKA_1354200	protein_coding	MPC1-pb	p.berghei
PBANKA_1354300	protein_coding	PiT-pb	p.berghei
PBANKA_1354351	tRNA_encoding	PBANKA-1354351-pb	p.berghei
PBANKA_1354380	snRNA_encoding	PBANKA-1354380-pb	p.berghei
PBANKA_1354400	protein_coding	PBANKA-1354400-pb	p.berghei
PBANKA_1354500	protein_coding	PBANKA-1354500-pb	p.berghei
PBANKA_1354550	snoRNA_encoding	PBANKA-1354550-pb	p.berghei
PBANKA_1354600	protein_coding	ISC1-pb	p.berghei
PBANKA_1354700	protein_coding	GPI10-pb	p.berghei
PBANKA_1354800	protein_coding	PBANKA-1354800-pb	p.berghei
PBANKA_1354900	protein_coding	IMC1k-pb	p.berghei
PBANKA_1355000	protein_coding	PBANKA-1355000-pb	p.berghei
PBANKA_1355100	protein_coding	PBANKA-1355100-pb	p.berghei
PBANKA_1355200	protein_coding	IRP-pb	p.berghei
PBANKA_1355300	protein_coding	PBANKA-1355300-pb	p.berghei
PBANKA_1355400	protein_coding	PBANKA-1355400-pb	p.berghei
PBANKA_1355500	protein_coding	CK2beta2-pb	p.berghei
PBANKA_1355600	protein_coding	SPECT1-pb	p.berghei
PBANKA_1355700	protein_coding	MyoA-pb	p.berghei
PBANKA_1355800	protein_coding	RPB12-pb	p.berghei
PBANKA_1355900	protein_coding	PEPCK-pb	p.berghei
PBANKA_1356000	protein_coding	ApiAP2-pb.5	p.berghei
PBANKA_1356100	protein_coding	PBANKA-1356100-pb	p.berghei
PBANKA_1356200	protein_coding	rpoC1-pb	p.berghei
PBANKA_API00170	protein_coding	rpoC2-pb	p.berghei
PBANKA_API00180	protein_coding	RPS2-pb	p.berghei
PBANKA_API00190	protein_coding	YCF93-pb	p.berghei
PBANKA_API00200	protein_coding	ORF79-pb	p.berghei
PBANKA_API00203	tRNA_encoding	PBANKA-API00203-pb	p.berghei
PBANKA_API00206	protein_coding	ClpM-pb	p.berghei
PBANKA_API00220	protein_coding	RPL11-pb	p.berghei
PBANKA_API00224	tRNA_encoding	PBANKA-API00224-pb	p.berghei
PBANKA_API00226	tRNA_encoding	PBANKA-API00226-pb	p.berghei
PBANKA_API00228	tRNA_encoding	PBANKA-API00228-pb	p.berghei
PBANKA_API00231	tRNA_encoding	PBANKA-API00231-pb	p.berghei
PBANKA_API00270	protein_coding	ORF78-pb	p.berghei
PBANKA_API00280	protein_coding	TUFA-pb	p.berghei
PBANKA_API00290	protein_coding	rps7-pb	p.berghei
PBANKA_API00300	protein_coding	rps12-pb	p.berghei
PBANKA_API00304	protein_coding	rps11-pb	p.berghei
PBANKA_API00310	protein_coding	rpl36-pb	p.berghei
PBANKA_API00320	protein_coding	ORF91-pb	p.berghei
PBANKA_API00330	protein_coding	rps5-pb	p.berghei
PBANKA_API00340	protein_coding	rpl6-pb	p.berghei
PBANKA_API00350	protein_coding	rps8-pb	p.berghei
PBANKA_API00360	protein_coding	rpl14-pb	p.berghei
PBANKA_API00370	protein_coding	RPS17-pb	p.berghei
PBANKA_API00380	protein_coding	rpl16-pb	p.berghei
PBANKA_API00390	protein_coding	rps3-pb	p.berghei
PBANKA_API00400	protein_coding	rps19-pb	p.berghei
PBANKA_API00410	protein_coding	RPL2-pb	p.berghei
PBANKA_API00420	protein_coding	rpl23-pb	p.berghei
PBANKA_API00430	protein_coding	rpl4-pb	p.berghei
PBANKA_API00441	tRNA_encoding	PBANKA-API00441-pb	p.berghei
PBANKA_API00442	tRNA_encoding	PBANKA-API00442-pb	p.berghei
PBANKA_API00443	tRNA_encoding	PBANKA-API00443-pb	p.berghei
PBANKA_API00444	tRNA_encoding	PBANKA-API00444-pb	p.berghei
PBANKA_API00445	tRNA_encoding	PBANKA-API00445-pb	p.berghei
PBANKA_API00446	tRNA_encoding	PBANKA-API00446-pb	p.berghei
PBANKA_API00447	tRNA_encoding	PBANKA-API00447-pb	p.berghei
PBANKA_API00448	tRNA_encoding	PBANKA-API00448-pb	p.berghei
PBANKA_API00449	tRNA_encoding	PBANKA-API00449-pb	p.berghei
PBANKA_API00451	tRNA_encoding	PBANKA-API00451-pb	p.berghei
PBANKA_API00453	tRNA_encoding	PBANKA-API00453-pb	p.berghei
PBANKA_API00550	protein_coding	rps4-pb	p.berghei
PBANKA_API02900	tRNA_encoding	PBANKA-API02900-pb	p.berghei
PBANKA_MIT00100	rRNA_encoding	PBANKA-MIT00100-pb	p.berghei
PBANKA_MIT00200	rRNA_encoding	PBANKA-MIT00200-pb	p.berghei
PBANKA_MIT00300	rRNA_encoding	PBANKA-MIT00300-pb	p.berghei
PBANKA_MIT00400	rRNA_encoding	PBANKA-MIT00400-pb	p.berghei
PBANKA_MIT00500	rRNA_encoding	PBANKA-MIT00500-pb	p.berghei
PBANKA_MIT00600	rRNA_encoding	PBANKA-MIT00600-pb	p.berghei
PBANKA_MIT00700	rRNA_encoding	PBANKA-MIT00700-pb	p.berghei
PBANKA_MIT00800	rRNA_encoding	rRNA1-pb	p.berghei
PBANKA_MIT00900	rRNA_encoding	RNA15-pb	p.berghei
PBANKA_MIT01000	rRNA_encoding	PBANKA-MIT01000-pb	p.berghei
PBANKA_MIT01100	protein_coding	COX3-pb	p.berghei
PBANKA_MIT01200	rRNA_encoding	LSUF-pb	p.berghei
PBANKA_MIT01300	rRNA_encoding	SSUE-pb	p.berghei
PBANKA_MIT01400	rRNA_encoding	RNA2-pb	p.berghei
PBANKA_MIT01500	rRNA_encoding	PBANKA-MIT01500-pb	p.berghei
PBANKA_MIT01600	rRNA_encoding	RNA3-pb	p.berghei
PBANKA_MIT01700	rRNA_encoding	SSUA-pb	p.berghei
PBANKA_MIT01800	protein_coding	COX1-pb	p.berghei
PBANKA_MIT01900	protein_coding	CYTB-pb	p.berghei
PBANKA_MIT02000	rRNA_encoding	LSUB-pb	p.berghei
PBANKA_MIT02100	rRNA_encoding	PBANKA-MIT02100-pb	p.berghei
PBANKA_MIT02200	rRNA_encoding	PBANKA-MIT02200-pb	p.berghei
PBANKA_MIT02300	rRNA_encoding	PBANKA-MIT02300-pb	p.berghei
PBANKA_MIT02400	rRNA_encoding	PBANKA-MIT02400-pb	p.berghei
PBANKA_MIT02500	rRNA_encoding	PBANKA-MIT02500-pb	p.berghei
PBANKA_MIT02600	rRNA_encoding	RNA13-pb	p.berghei
PBANKA_MIT02700	rRNA_encoding	PBANKA-MIT02700-pb	p.berghei
PBANKA_MIT02800	rRNA_encoding	PBANKA-MIT02800-pb	p.berghei
PBANKA_MIT02900	rRNA_encoding	PBANKA-MIT02900-pb	p.berghei
PBANKA_MIT03000	rRNA_encoding	PBANKA-MIT03000-pb	p.berghei
PBANKA_MIT03100	rRNA_encoding	SSUD-pb	p.berghei
PBANKA_MIT03200	rRNA_encoding	PBANKA-MIT03200-pb	p.berghei
PBANKA_MIT03300	rRNA_encoding	PBANKA-MIT03300-pb	p.berghei
PBANKA_MIT03400	rRNA_encoding	PBANKA-MIT03400-pb	p.berghei
PBANKA_MIT03500	rRNA_encoding	LSUE-pb	p.berghei
PBANKA_MIT03600	rRNA_encoding	LSUD-pb	p.berghei
PBANKA_MIT03700	rRNA_encoding	RNA8-pb	p.berghei
