dist_parasite_px	dist_parasite_um
46x38_1	581.20802644148	1627.38247403614
46x40_1	633.1812536707	1772.90751027796
46x42_1	701.958154023443	1965.48283126564
46x44_1	788.213327722895	2206.99731762411
47x21_1	357.363960130285	1000.6190883648
47x23_1	353.850999715982	990.782799204751
47x25_1	393.088514205134	1100.64783977438
47x27_1	465.376320841532	1303.05369835629
47x29_1	557.485614164168	1560.95971965967
47x31_1	660.886896526176	1850.48331027329
47x33_1	623.921765929031	1746.98094460129
47x35_1	608.605134713798	1704.09437719863
47x37_1	619.401921211099	1734.32537939108
47x39_1	659.425879079673	1846.39246142309
47x41_1	715.448146269176	2003.25480955369
47x43_1	788.304896597757	2207.25371047372
47x45_1	872.088441615872	2441.84763652444
48x20_1	428.32111785435	1199.29912999218
48x22_1	407.731897206976	1141.64931217953
48x24_1	425.094730618953	1190.26524573307
48x26_1	473.460251763546	1325.68870493793
48x28_1	550.650560700704	1541.82156996197
48x30_1	643.452601206958	1801.66728337948
48x32_1	695.860690080996	1948.40993222679
48x34_1	668.975231230574	1873.13064744561
48x36_1	669.082663054424	1873.43145655239
48x38_1	690.764511248226	1934.14063149503
48x40_1	736.174137008358	2061.2875836234
48x42_1	796.757133636092	2230.91997418106
48x44_1	871.443199525936	2440.04095867262
49x19_1	503.444028666544	1409.64328026632
49x21_1	470.373574938049	1317.04600982654
49x23_1	467.191994794431	1308.13758542441
49x25_1	497.408614722343	1392.74412122256
49x27_1	557.065139817598	1559.78239148928
49x29_1	636.29780763413	1781.63386137556
49x31_1	730.701608045309	2045.96450252686
49x33_1	736.355084181538	2061.79423570831
49x35_1	724.012769224411	2027.23575382835
49x37_1	733.87386518393	2054.846822515
49x39_1	765.341779860475	2142.95698360933
49x41_1	814.103150712488	2279.48882199497
49x43_1	879.000756541199	2461.20211831536
49x45_1	957.760852196414	2681.73038614996
50x20_1	536.780215730796	1502.98460404623
50x22_1	520.510460989979	1457.42929077194
50x24_1	533.063786051914	1492.57860094536
50x26_1	575.202894638057	1610.56810498656
50x28_1	640.38888185227	1793.08886918635
50x30_1	723.191710406031	2024.93678913689
50x32_1	804.831168631037	2253.5272721669
50x34_1	783.362451231868	2193.41486344923
50x36_1	782.111456251601	2189.91207750448
50x38_1	801.87383670999	2245.24674278797
50x40_1	840.246184162713	2352.6893156556
50x42_1	895.04963549515	2506.13897938642
50x44_1	964.466380958922	2700.50586668498
51x23_1	580.615302933018	1625.72284821245
51x25_1	605.313489028619	1694.87776928013
51x27_1	655.786283784588	1836.20159459685
51x29_1	724.400993925326	2028.32278299091
51x31_1	808.447648274148	2263.65341516761
51x33_1	849.415669740087	2378.36387527224
51x35_1	838.108167243346	2346.70286828137
51x37_1	847.201723322138	2372.16482530199
51x39_1	875.976009945478	2452.73282784734
51x41_1	919.020315335847	2573.25688294037
51x43_1	977.01601317481	2735.64483688947
52x24_1	646.867660344834	1811.22944896554
52x26_1	681.811271540739	1909.07156031407
52x28_1	736.78938645993	2063.0102820878
52x30_1	810.138216602575	2268.38700648721
52x32_1	895.089559764832	2506.25076734153
52x34_1	898.646187328473	2516.20932451972
52x36_1	897.09670604679	2511.87077693101
52x38_1	915.60813124393	2563.702767483
52x40_1	949.438455088059	2658.42767424657
52x42_1	997.694382062964	2793.5442697763
52x44_1	1059.21392079221	2965.79897821818
53x25_1	716.837673396146	2007.14548550921
53x27_1	759.328394043052	2126.11950332055
53x29_1	819.48620488694	2294.56137368343
53x31_1	893.968550900981	2503.11194252275
53x33_1	963.09604920797	2696.66893778232
53x35_1	954.21108775784	2671.79104572195
53x37_1	960.689965597643	2689.9319036734
53x39_1	985.968604976852	2760.71209393519
53x41_1	1024.4197430741	2868.37528060747
53x43_1	1075.98649155089	3012.7621763425
54x26_1	791.700227358815	2216.76063660468
54x28_1	840.590869567354	2353.65443478859
54x30_1	904.748992815134	2533.29717988238
54x32_1	981.671823981926	2748.68110714939
54x34_1	1014.44152123225	2840.4362594503
54x36_1	1013.2870323852	2837.20369067855
54x38_1	1029.64867794797	2883.01629825431
54x40_1	1059.78373737287	2967.39446464402
54x42_1	1104.15985255759	3091.64758716125
55x27_1	866.323773193372	2425.70656494144
55x29_1	920.004527162775	2576.01267605577
55x31_1	987.777409136289	2765.77674558161
55x33_1	1066.16117449474	2985.25128858527
55x35_1	1070.00392989933	2996.01100371811
55x37_1	1075.95703445816	3012.67969648285
55x39_1	1098.31886990983	3075.29283574752
55x41_1	1134.65461264651	3177.03291541023
55x43_1	1181.82200013369	3309.10160037434
56x28_1	943.857298536172	2642.80043590128
56x30_1	1001.76748300192	2804.94895240537
56x32_1	1071.42530304263	2999.99084851938
56x34_1	1129.11941795366	3161.53437027023
56x36_1	1127.89820905967	3158.11498536706
56x38_1	1140.8973003737	3194.51244104636
56x40_1	1169.46302635013	3274.49647378036
56x42_1	1210.12529929756	3388.35083803316
57x29_1	1023.05730533534	2864.56045493894
57x31_1	1083.55087559376	3033.94245166252
57x33_1	1155.34245139699	3234.95886391157
57x35_1	1184.10307828331	3315.48861919326
57x37_1	1189.87563215657	3331.6517700384
57x39_1	1208.75551291401	3384.51543615921
57x41_1	1241.95613851698	3477.47718784753
58x32_1	1162.12097476984	3253.93872935555
58x34_1	1233.52428837052	3453.86800743746
58x36_1	1239.32117709656	3470.09929587037
58x38_1	1253.14925288251	3508.81790807104
58x40_1	1278.41146740789	3579.5521087421
59x33_1	1246.16519370427	3489.26254237196
59x35_1	1295.91580359219	3628.56425005814
59x37_1	1302.72398458	3647.62715682401
59x39_1	1320.46423654713	3697.29986233197
60x34_1	1328.42376521952	3719.58654261465
60x36_1	1356.00743729524	3796.82082442667
2x16_2	220.314003186361	616.879208921811
2x18_2	246.729528026136	690.842678473182
2x20_2	321.585836130884	900.440341166476
2x22_2	347.015345482012	971.642967349633
2x24_2	316.512243049143	886.234280537601
2x26_2	314.07064491926	879.397805773928
3x15_2	176.964685742664	495.50112007946
3x17_2	166.905122749423	467.334343698385
3x19_2	237.042612202954	663.719314168271
3x21_2	330.551569350381	925.544394181068
3x23_2	269.111073722357	753.5110064226
3x25_2	262.34894701523	734.577051642644
3x27_2	237.764631516128	665.740968245157
4x14_2	169.413104569865	474.356692795622
4x16_2	105.451078704772	295.263020373361
4x18_2	151.960948930967	425.490657006708
4x20_2	256.795054469513	719.026152514636
4x22_2	245.607898895781	687.702116908186
4x24_2	201.561132165901	564.371170064524
4x26_2	213.229758711114	597.04332439112
4x28_2	169.740331094292	475.272927064018
5x13_2	196.576956940533	550.415479433491
5x15_2	83.8760990986108	234.85307747611
5x17_2	65.8886940225711	184.488343263199
5x19_2	175.445404613515	491.247132917842
5x21_2	248.830263432726	696.724737611634
5x23_2	164.07793879739	459.418228632691
5x25_2	149.586262738261	418.84153566713
5x27_2	131.765397582218	368.94311323021
5x29_2	124.056479073042	347.358141404516
6x14_2	127.115734667271	355.924057068358
6x16_2	1.649242250247	4.61787830069159
6x18_2	102.100783542537	285.882193919104
6x20_2	230.300195397225	644.84054711223
6x22_2	164.912855775406	461.755996171138
6x24_2	86.5444394516482	242.324430464615
6x26_2	132.88686917826	372.083233699128
6x28_2	54.677326196514	153.096513350239
6x30_2	125.854558916235	352.392764965457
7x13_2	200.096076923062	560.269015384574
7x15_2	87.3856395525031	244.679790747009
7x17_2	66.782782212184	186.991790194115
7x19_2	176.025509514956	492.871426641878
7x21_2	202.392218229852	566.698211043585
7x23_2	80.006562230857	224.0183742464
7x25_2	46.9691388041127	131.513588651516
7x27_2	57.229712562619	160.243195175333
7x29_2	47.4712544599361	132.919512487821
7x31_2	175.712549352629	491.995138187361
8x12_2	280.908882024047	786.544869667332
8x14_2	172.98554852935	484.359535882179
8x16_2	107.893373290485	302.101445213359
8x18_2	152.524915997354	427.069764792592
8x20_2	257.327825934157	720.517912615641
8x22_2	137.262704330055	384.335572124153
8x24_2	19.9401604807985	55.8324493462357
8x26_2	98.0798144370188	274.623480423653
8x28_2	42.8729518461232	120.044265169145
8x30_2	122.67306142752	343.484571997055
8x32_2	244.681200749056	685.107362097358
9x11_2	362.260969468145	1014.3307145108
9x13_2	259.032912966673	725.292156306685
9x15_2	181.828600610575	509.12008170961
9x17_2	171.126415260766	479.153962730144
9x19_2	238.578498612092	668.019796113858
9x21_2	214.38631019727	600.281668552355
9x23_2	106.136751410621	297.18290394974
9x25_2	79.4823879862704	222.550686361557
9x27_2	120.505601529556	337.415684282756
9x29_2	115.398656837937	323.116239146224
9x31_2	206.040481459348	576.913348086175
9x33_2	322.077071521709	901.815800260785
10x10_2	446.576869083028	1250.41523343248
10x12_2	345.258193240943	966.722941074639
10x14_2	264.765330056637	741.342924158584
10x16_2	226.355914435652	633.796560419824
10x18_2	252.63115405666	707.367231358649
10x20_2	295.388439177975	827.087629698329
10x22_2	191.131080675018	535.167025890049
10x24_2	132.986991845068	372.363577166189
10x26_2	167.48307377165	468.952606560621
10x28_2	162.000771603101	453.602160488682
10x30_2	203.248075021635	569.094610060577
10x32_2	296.488583254061	830.16803311137
10x34_2	303.647838786974	850.213948603526
11x11_2	429.747332743323	1203.2925316813
11x13_2	346.4693492937	970.114178022361
11x15_2	294.633059923696	824.972567786348
11x17_2	288.08057900525	806.6256212147
11x19_2	333.732902183767	934.452126114549
11x21_2	277.621793092689	777.34102065953
11x23_2	203.527786800722	569.877803042021
11x25_2	193.20975648243	540.987318150805
11x27_2	227.634092349982	637.375458579949
11x29_2	227.698243295815	637.555081228281
11x31_2	288.355839198723	807.396349756425
11x33_2	293.167324236518	820.868507862252
11x35_2	223.967185096388	627.108118269888
11x37_2	212.00764137172	593.621395840816
12x10_2	467.673443761777	1309.48564253298
12x12_2	430.760118859674	1206.12833280709
12x14_2	368.411794056596	1031.55302335847
12x16_2	341.405828889901	955.936320891722
12x18_2	359.20702944124	1005.77968243547
12x20_2	362.601227245579	1015.28343628762
12x22_2	284.428075266841	796.398610747156
12x24_2	247.701635036994	693.564578103583
12x26_2	267.589405619879	749.250335735661
12x28_2	276.300162866402	773.640456025925
12x30_2	304.344048734323	852.163336456105
12x32_2	307.480161961711	860.94445349279
12x34_2	209.044803810092	585.325450668258
12x36_2	152.219611088716	426.214911048405
12x38_2	180.668314875631	505.871281651766
13x11_2	425.044115357453	1190.12352300087
13x13_2	447.574764704178	1253.2093411717
13x15_2	407.387898691162	1140.68611633525
13x17_2	402.295277128629	1126.42677596016
13x19_2	436.437395281385	1222.02470678788
13x21_2	366.185540402676	1025.31951312749
13x23_2	314.620040683997	880.936113915192
13x25_2	306.747616127656	858.893325157438
13x27_2	340.694364496979	953.94422059154
13x29_2	340.175542918653	952.491520172227
13x31_2	342.602699930984	959.287559806756
13x33_2	223.11631495702	624.725681879655
13x35_2	124.157682001558	347.641509604362
13x37_2	100.687635785135	281.925380198378
13x39_2	188.556039415342	527.956910362958
13x41_2	304.939026692222	853.829274738223
14x10_2	354.737156215697	993.264037403952
14x12_2	396.242476269266	1109.47893355395
14x14_2	470.790962105264	1318.21469389474
14x16_2	455.779771380872	1276.18335986644
14x18_2	468.461791398189	1311.69301591493
14x20_2	452.087248216536	1265.8442950063
14x22_2	389.64663478593	1091.0105774006
14x24_2	362.142651451055	1013.99942406295
14x26_2	373.27996195885	1045.18389348478
14x28_2	390.618483945653	1093.73175504783
14x30_2	398.250536722802	1115.10150282385
14x32_2	272.261289940381	762.331611833065
14x34_2	148.288671178887	415.208279300882
14x36_2	43.204166465747	120.971666104092
14x38_2	102.00299015225	285.6083724263
14x40_2	224.483607419339	628.55410077415
14x42_2	351.13188405498	983.169275353945
14x44_2	427.269306175859	1196.3540572924
15x11_2	318.825171528222	892.710480279021
15x13_2	385.744500932936	1080.08460261222
15x15_2	478.303930571347	1339.25100559977
15x17_2	514.246419530559	1439.88997468557
15x19_2	535.617932858862	1499.73021200481
15x21_2	467.651291027834	1309.42361487794
15x23_2	425.931097714173	1192.60707359968
15x25_2	419.189706457589	1173.73117808125
15x27_2	448.567820959105	1255.9898986855
15x29_2	451.8254972885	1265.1113924078
15x31_2	332.142890937018	930.000094623651
15x33_2	204.619769328381	572.935354119467
15x35_2	78.5611227007352	219.971143562059
15x37_2	30.0328153858408	84.0918830803543
15x39_2	158.027402687002	442.476727523607
15x41_2	285.056924139724	798.159387591226
15x43_2	363.17583895408	1016.89234907142
16x10_2	242.61304581576	679.316528284128
16x12_2	299.939010467128	839.829229307958
16x14_2	392.941077007737	1100.23501562166
16x16_2	500.507832106552	1401.42192989834
16x18_2	580.337867108463	1624.9460279037
16x20_2	547.303297998468	1532.44923439571
16x22_2	497.850630209504	1393.98176458661
16x24_2	476.347814102259	1333.77387948632
16x26_2	485.067768461274	1358.18975169157
16x28_2	506.118266811227	1417.13114707143
16x30_2	402.620429188584	1127.33720172804
16x32_2	277.672685008807	777.483518024659
16x34_2	156.706732465456	438.778850903277
16x36_2	64.9140970822208	181.759471830218
16x38_2	115.270334431718	322.756936408809
16x40_2	230.669720596354	645.875217669791
16x42_2	308.003652575745	862.410227212085
16x44_2	314.043054373122	879.320552244743
17x9_2	176.80282803168	495.047918488705
17x11_2	217.006566720917	607.618386818569
17x13_2	307.708238433747	861.583067614493
17x15_2	417.968001167553	1170.31040326915
17x17_2	534.956231854532	1497.87744919269
17x19_2	616.54451582996	1726.32464432389
17x21_2	572.771228327681	1603.75943931751
17x23_2	539.894248904357	1511.7038969322
17x25_2	532.365109675681	1490.62230709191
17x27_2	556.881639129896	1559.26858956371
17x29_2	477.006886742739	1335.61928287967
17x31_2	355.798889824013	996.236891507235
17x33_2	241.181363293269	675.307817221154
17x35_2	146.387157906696	409.884042138749
17x37_2	123.33649095057	345.342174661596
17x39_2	201.706345958673	564.777768684286
17x41_2	270.753781137032	758.11058718369
17x43_2	247.748784053525	693.696595349869
17x45_2	282.482849036893	790.9519773033
17x47_2	360.023068705326	1008.06459237491
18x10_2	143.416351926829	401.56578539512
18x12_2	231.590846105799	648.454369096238
18x14_2	345.23043029258	966.645204819224
18x16_2	466.584665414542	1306.43706316072
18x18_2	588.098716203326	1646.67640536931
18x20_2	545.905669507104	1528.53587461989
18x22_2	532.332696722642	1490.5315508234
18x24_2	549.17389777738	1537.68691377666
18x26_2	593.55284516208	1661.94796645382
18x28_2	547.641534217411	1533.39629580875
18x30_2	427.21591730646	1196.20456845809
18x32_2	317.761246850524	889.731491181468
18x34_2	221.830047558936	621.124133165022
18x36_2	171.149525269572	479.218670754803
18x38_2	203.109847127115	568.707571955922
18x40_2	257.108848544736	719.904775925261
18x42_2	200.151592549248	560.424459137893
18x44_2	211.431525558513	592.008271563835
18x46_2	283.622019596505	794.141654870213
18x48_2	384.191228426678	1075.7354395947
19x9_2	67.8346519118363	189.937025353142
19x11_2	147.67802815585	413.49847883638
19x13_2	266.552302559929	746.346447167802
19x15_2	390.98217350667	1094.75008581868
19x17_2	514.943666821916	1441.84226710136
19x19_2	509.385168610159	1426.27847210844
19x21_2	478.466811806211	1339.70707305739
19x23_2	479.965519594897	1343.90345486571
19x25_2	514.811441209303	1441.47203538605
19x27_2	575.202659938217	1610.56744782701
19x29_2	511.116444658162	1431.12604504285
19x31_2	402.194107366083	1126.14350062503
19x33_2	307.570691061421	861.197934971978
19x35_2	241.709267509543	676.785949026722
19x37_2	232.797186409115	651.832121945521
19x39_2	266.005488665178	744.815368262498
19x41_2	172.565842506563	483.184359018377
19x43_2	139.765517921982	391.343450181551
19x45_2	197.424415916573	552.788364566404
19x47_2	298.694576448921	836.344814056978
19x49_2	399.074140981347	1117.40759474777
20x10_2	65.7572049284335	184.120173799614
20x12_2	192.723843880305	539.626762864853
20x14_2	321.109716452181	899.107206066107
20x16_2	447.155029044738	1252.03408132527
20x18_2	485.820800295747	1360.29824082809
20x20_2	434.516570455029	1216.64639727408
20x22_2	416.846110693143	1167.1691099408
20x24_2	438.226254348139	1227.03351217479
20x26_2	491.689668388507	1376.73107148782
20x28_2	569.298603546504	1594.03608993021
20x30_2	488.381377613848	1367.46785731877
20x32_2	393.554977099769	1101.95393587935
20x34_2	321.054839552373	898.953550746644
20x36_2	286.56395446741	802.379072508749
20x38_2	301.410550578443	843.94954161964
20x40_2	182.307021258096	510.459659522669
20x42_2	91.0558619749437	254.956413529842
20x44_2	111.573697617315	312.406353328482
20x46_2	217.522504582859	609.063012832006
20x48_2	314.726627408613	881.234556744117
20x50_2	312.391325103627	874.695710290156
21x9_2	31.1512439559001	87.2234830765204
21x11_2	133.961934891968	375.093417697512
21x13_2	258.771037792099	724.558905817878
21x15_2	385.896164790478	1080.50926141334
21x17_2	475.031388436596	1330.08788762247
21x19_2	405.400666008333	1135.12186482333
