dist_roi_px	dist_roi_um
42x38_31	NA	NA
42x40_31	NA	NA
42x42_31	NA	NA
42x44_31	NA	NA
42x46_31	NA	NA
43x17_31	NA	NA
43x19_31	NA	NA
43x21_31	NA	NA
43x23_31	NA	NA
43x25_31	NA	NA
43x27_31	NA	NA
43x29_31	NA	NA
43x31_31	NA	NA
43x33_31	NA	NA
43x35_31	NA	NA
43x37_31	NA	NA
43x39_31	NA	NA
43x41_31	NA	NA
43x43_31	NA	NA
43x45_31	NA	NA
43x47_31	NA	NA
44x18_31	NA	NA
44x20_31	NA	NA
44x22_31	NA	NA
44x24_31	NA	NA
44x26_31	NA	NA
44x28_31	NA	NA
44x30_31	NA	NA
44x32_31	NA	NA
44x34_31	NA	NA
44x36_31	NA	NA
44x38_31	NA	NA
44x40_31	NA	NA
44x42_31	NA	NA
44x44_31	NA	NA
44x46_31	NA	NA
45x17_31	NA	NA
45x19_31	NA	NA
45x21_31	NA	NA
45x23_31	NA	NA
45x25_31	NA	NA
45x27_31	NA	NA
45x29_31	NA	NA
45x31_31	NA	NA
45x33_31	NA	NA
45x35_31	NA	NA
45x37_31	NA	NA
45x39_31	NA	NA
45x41_31	NA	NA
45x43_31	NA	NA
45x45_31	NA	NA
46x18_31	NA	NA
46x20_31	NA	NA
46x22_31	NA	NA
46x24_31	NA	NA
46x26_31	NA	NA
46x28_31	NA	NA
46x30_31	NA	NA
46x32_31	NA	NA
46x34_31	NA	NA
46x36_31	NA	NA
46x38_31	NA	NA
46x40_31	NA	NA
46x42_31	NA	NA
46x44_31	NA	NA
47x19_31	NA	NA
47x21_31	NA	NA
47x23_31	NA	NA
47x25_31	NA	NA
47x27_31	NA	NA
47x29_31	NA	NA
47x31_31	NA	NA
47x33_31	NA	NA
47x35_31	NA	NA
47x37_31	NA	NA
47x39_31	NA	NA
47x41_31	NA	NA
47x43_31	NA	NA
48x20_31	NA	NA
48x22_31	NA	NA
48x24_31	NA	NA
48x26_31	NA	NA
48x28_31	NA	NA
48x30_31	NA	NA
48x32_31	NA	NA
48x34_31	NA	NA
48x36_31	NA	NA
48x38_31	NA	NA
48x40_31	NA	NA
48x42_31	NA	NA
48x44_31	NA	NA
49x19_31	NA	NA
49x21_31	NA	NA
49x23_31	NA	NA
49x25_31	NA	NA
49x27_31	NA	NA
49x29_31	NA	NA
49x31_31	NA	NA
49x33_31	NA	NA
49x35_31	NA	NA
49x37_31	NA	NA
49x39_31	NA	NA
49x41_31	NA	NA
49x43_31	NA	NA
50x20_31	NA	NA
50x22_31	NA	NA
50x24_31	NA	NA
50x26_31	NA	NA
50x28_31	NA	NA
50x30_31	NA	NA
50x32_31	NA	NA
50x34_31	NA	NA
50x36_31	NA	NA
50x38_31	NA	NA
50x40_31	NA	NA
50x42_31	NA	NA
50x44_31	NA	NA
51x21_31	NA	NA
51x23_31	NA	NA
51x25_31	NA	NA
51x27_31	NA	NA
51x29_31	NA	NA
51x31_31	NA	NA
51x33_31	NA	NA
51x35_31	NA	NA
51x37_31	NA	NA
51x39_31	NA	NA
51x41_31	NA	NA
51x43_31	NA	NA
52x22_31	NA	NA
52x24_31	NA	NA
52x30_31	NA	NA
52x32_31	NA	NA
52x34_31	NA	NA
52x36_31	NA	NA
52x38_31	NA	NA
52x40_31	NA	NA
52x42_31	NA	NA
53x23_31	NA	NA
53x25_31	NA	NA
53x31_31	NA	NA
53x33_31	NA	NA
53x35_31	NA	NA
53x37_31	NA	NA
54x34_31	NA	NA
54x36_31	NA	NA
6x42_32	NA	NA
7x41_32	NA	NA
7x43_32	NA	NA
8x34_32	NA	NA
8x36_32	NA	NA
8x38_32	NA	NA
8x40_32	NA	NA
8x42_32	NA	NA
8x44_32	NA	NA
9x33_32	NA	NA
9x35_32	NA	NA
9x37_32	NA	NA
9x39_32	NA	NA
9x41_32	NA	NA
9x43_32	NA	NA
9x45_32	NA	NA
10x32_32	NA	NA
10x34_32	NA	NA
10x36_32	NA	NA
10x38_32	NA	NA
10x40_32	NA	NA
10x42_32	NA	NA
10x44_32	NA	NA
10x46_32	NA	NA
11x31_32	NA	NA
11x33_32	NA	NA
11x35_32	NA	NA
11x37_32	NA	NA
11x39_32	NA	NA
11x41_32	NA	NA
11x43_32	NA	NA
11x45_32	NA	NA
11x47_32	NA	NA
12x30_32	NA	NA
12x32_32	NA	NA
12x34_32	NA	NA
12x36_32	NA	NA
12x38_32	NA	NA
12x40_32	NA	NA
12x42_32	NA	NA
12x44_32	NA	NA
12x46_32	NA	NA
12x48_32	NA	NA
13x31_32	NA	NA
13x33_32	NA	NA
13x35_32	NA	NA
13x37_32	NA	NA
13x39_32	NA	NA
13x41_32	NA	NA
13x43_32	NA	NA
13x45_32	NA	NA
13x47_32	NA	NA
13x49_32	NA	NA
14x30_32	NA	NA
14x32_32	NA	NA
14x34_32	NA	NA
14x36_32	NA	NA
14x38_32	NA	NA
14x40_32	NA	NA
14x42_32	NA	NA
14x44_32	NA	NA
14x46_32	NA	NA
14x48_32	NA	NA
15x29_32	NA	NA
15x31_32	NA	NA
15x33_32	NA	NA
15x35_32	NA	NA
15x37_32	NA	NA
15x39_32	NA	NA
15x41_32	NA	NA
15x43_32	NA	NA
15x45_32	NA	NA
15x47_32	NA	NA
15x49_32	NA	NA
16x30_32	NA	NA
16x32_32	NA	NA
16x34_32	NA	NA
16x36_32	NA	NA
16x38_32	NA	NA
16x40_32	NA	NA
16x42_32	NA	NA
16x44_32	NA	NA
16x46_32	NA	NA
16x48_32	NA	NA
17x29_32	NA	NA
17x31_32	NA	NA
17x33_32	NA	NA
17x35_32	NA	NA
17x37_32	NA	NA
17x39_32	NA	NA
17x41_32	NA	NA
17x43_32	NA	NA
17x45_32	NA	NA
17x47_32	NA	NA
17x49_32	NA	NA
18x28_32	NA	NA
18x30_32	NA	NA
18x32_32	NA	NA
18x34_32	NA	NA
18x36_32	NA	NA
18x38_32	NA	NA
18x40_32	NA	NA
18x42_32	NA	NA
18x44_32	NA	NA
18x46_32	NA	NA
18x48_32	NA	NA
19x29_32	NA	NA
19x31_32	NA	NA
19x33_32	NA	NA
19x35_32	NA	NA
19x37_32	NA	NA
19x39_32	NA	NA
19x41_32	NA	NA
19x43_32	NA	NA
19x45_32	NA	NA
19x47_32	NA	NA
19x49_32	NA	NA
20x28_32	NA	NA
20x30_32	NA	NA
20x32_32	NA	NA
20x34_32	NA	NA
20x36_32	NA	NA
20x38_32	NA	NA
20x40_32	NA	NA
20x42_32	NA	NA
20x44_32	NA	NA
20x46_32	NA	NA
20x48_32	NA	NA
21x29_32	NA	NA
21x31_32	NA	NA
21x33_32	NA	NA
21x35_32	NA	NA
21x37_32	NA	NA
21x39_32	NA	NA
21x41_32	NA	NA
21x43_32	NA	NA
21x45_32	NA	NA
21x47_32	NA	NA
21x49_32	NA	NA
22x30_32	NA	NA
22x32_32	NA	NA
22x34_32	NA	NA
22x36_32	NA	NA
22x38_32	NA	NA
22x40_32	NA	NA
22x42_32	NA	NA
22x44_32	NA	NA
22x46_32	NA	NA
22x48_32	NA	NA
23x29_32	NA	NA
23x31_32	NA	NA
23x33_32	NA	NA
23x35_32	NA	NA
23x37_32	NA	NA
23x39_32	NA	NA
23x41_32	NA	NA
23x43_32	NA	NA
23x45_32	NA	NA
23x47_32	NA	NA
23x49_32	NA	NA
24x28_32	NA	NA
24x30_32	NA	NA
24x32_32	NA	NA
24x34_32	NA	NA
24x36_32	NA	NA
24x38_32	NA	NA
24x40_32	NA	NA
24x42_32	NA	NA
24x44_32	NA	NA
24x46_32	NA	NA
24x48_32	NA	NA
25x27_32	NA	NA
25x29_32	NA	NA
25x31_32	NA	NA
25x33_32	NA	NA
25x35_32	NA	NA
25x37_32	NA	NA
25x39_32	NA	NA
25x41_32	NA	NA
25x43_32	NA	NA
25x45_32	NA	NA
25x47_32	NA	NA
25x49_32	NA	NA
26x26_32	NA	NA
26x28_32	NA	NA
26x30_32	NA	NA
26x32_32	NA	NA
26x34_32	NA	NA
26x36_32	NA	NA
26x38_32	NA	NA
26x40_32	NA	NA
26x42_32	NA	NA
26x44_32	NA	NA
26x46_32	NA	NA
26x48_32	NA	NA
27x15_32	NA	NA
27x21_32	NA	NA
27x23_32	NA	NA
27x25_32	NA	NA
27x27_32	NA	NA
27x29_32	NA	NA
27x31_32	NA	NA
27x33_32	NA	NA
27x35_32	NA	NA
27x37_32	NA	NA
27x39_32	NA	NA
27x41_32	NA	NA
27x43_32	NA	NA
27x45_32	NA	NA
27x47_32	NA	NA
27x49_32	NA	NA
28x10_32	NA	NA
28x12_32	NA	NA
28x14_32	NA	NA
28x16_32	NA	NA
28x20_32	NA	NA
28x22_32	NA	NA
28x24_32	NA	NA
28x26_32	NA	NA
28x28_32	NA	NA
28x30_32	NA	NA
28x32_32	NA	NA
28x34_32	NA	NA
28x36_32	NA	NA
28x38_32	NA	NA
28x40_32	NA	NA
28x42_32	NA	NA
28x44_32	NA	NA
28x46_32	NA	NA
28x48_32	NA	NA
29x7_32	NA	NA
29x9_32	NA	NA
29x11_32	NA	NA
29x13_32	NA	NA
29x15_32	NA	NA
29x17_32	NA	NA
29x19_32	NA	NA
29x21_32	NA	NA
29x23_32	NA	NA
29x25_32	NA	NA
29x27_32	NA	NA
29x29_32	NA	NA
29x31_32	NA	NA
29x33_32	NA	NA
29x35_32	NA	NA
29x37_32	NA	NA
29x39_32	NA	NA
29x41_32	NA	NA
29x43_32	NA	NA
29x45_32	NA	NA
29x47_32	NA	NA
29x49_32	NA	NA
30x6_32	NA	NA
30x8_32	NA	NA
30x10_32	NA	NA
30x12_32	NA	NA
30x14_32	NA	NA
30x16_32	NA	NA
30x18_32	NA	NA
30x20_32	NA	NA
30x22_32	NA	NA
30x24_32	NA	NA
30x26_32	NA	NA
30x28_32	NA	NA
30x30_32	NA	NA
30x32_32	NA	NA
30x34_32	NA	NA
30x36_32	NA	NA
30x38_32	NA	NA
30x40_32	NA	NA
30x42_32	NA	NA
30x44_32	NA	NA
30x46_32	NA	NA
30x48_32	NA	NA
31x7_32	NA	NA
31x9_32	NA	NA
31x11_32	NA	NA
31x13_32	NA	NA
31x15_32	NA	NA
31x17_32	NA	NA
31x19_32	NA	NA
31x21_32	NA	NA
31x23_32	NA	NA
31x25_32	NA	NA
31x27_32	NA	NA
31x29_32	NA	NA
31x31_32	NA	NA
31x33_32	NA	NA
31x35_32	NA	NA
31x37_32	NA	NA
31x39_32	NA	NA
31x41_32	NA	NA
31x43_32	NA	NA
31x45_32	NA	NA
31x47_32	NA	NA
31x49_32	NA	NA
32x8_32	NA	NA
32x10_32	NA	NA
32x12_32	NA	NA
32x14_32	NA	NA
32x16_32	NA	NA
32x18_32	NA	NA
32x20_32	NA	NA
32x22_32	NA	NA
32x24_32	NA	NA
32x26_32	NA	NA
32x28_32	NA	NA
32x30_32	NA	NA
32x32_32	NA	NA
32x34_32	NA	NA
32x36_32	NA	NA
32x38_32	NA	NA
32x40_32	NA	NA
32x42_32	NA	NA
32x44_32	NA	NA
32x46_32	NA	NA
32x48_32	NA	NA
33x9_32	NA	NA
33x11_32	NA	NA
33x13_32	NA	NA
33x15_32	NA	NA
33x17_32	NA	NA
33x19_32	NA	NA
33x21_32	NA	NA
33x23_32	NA	NA
33x25_32	NA	NA
33x27_32	NA	NA
33x29_32	NA	NA
33x31_32	NA	NA
33x33_32	NA	NA
33x35_32	NA	NA
33x37_32	NA	NA
33x39_32	NA	NA
33x41_32	NA	NA
33x43_32	NA	NA
33x45_32	NA	NA
33x47_32	NA	NA
33x49_32	NA	NA
34x8_32	NA	NA
34x10_32	NA	NA
34x12_32	NA	NA
34x14_32	NA	NA
34x16_32	NA	NA
34x18_32	NA	NA
34x20_32	NA	NA
34x22_32	NA	NA
34x24_32	NA	NA
34x26_32	NA	NA
34x28_32	NA	NA
34x30_32	NA	NA
34x32_32	NA	NA
34x34_32	NA	NA
34x36_32	NA	NA
34x38_32	NA	NA
34x40_32	NA	NA
34x42_32	NA	NA
34x44_32	NA	NA
34x46_32	NA	NA
34x48_32	NA	NA
35x9_32	NA	NA
35x13_32	NA	NA
35x15_32	NA	NA
35x17_32	NA	NA
35x19_32	NA	NA
35x21_32	NA	NA
35x23_32	NA	NA
35x25_32	NA	NA
35x27_32	NA	NA
35x29_32	NA	NA
35x31_32	NA	NA
35x33_32	NA	NA
35x35_32	NA	NA
35x37_32	NA	NA
35x39_32	NA	NA
35x41_32	NA	NA
35x43_32	NA	NA
35x45_32	NA	NA
35x47_32	NA	NA
35x49_32	NA	NA
36x8_32	NA	NA
36x10_32	NA	NA
36x14_32	NA	NA
36x16_32	NA	NA
36x18_32	NA	NA
36x20_32	NA	NA
36x22_32	NA	NA
36x24_32	NA	NA
36x26_32	NA	NA
36x28_32	NA	NA
36x30_32	NA	NA
36x32_32	NA	NA
36x34_32	NA	NA
36x36_32	NA	NA
36x38_32	NA	NA
36x40_32	NA	NA
36x42_32	NA	NA
36x44_32	NA	NA
36x46_32	NA	NA
36x48_32	NA	NA
36x50_32	NA	NA
37x9_32	NA	NA
37x11_32	NA	NA
37x13_32	NA	NA
37x15_32	NA	NA
37x17_32	NA	NA
37x19_32	NA	NA
37x21_32	NA	NA
37x23_32	NA	NA
37x25_32	NA	NA
37x27_32	NA	NA
37x29_32	NA	NA
37x31_32	NA	NA
37x33_32	NA	NA
37x35_32	NA	NA
37x37_32	NA	NA
37x39_32	NA	NA
37x41_32	NA	NA
37x43_32	NA	NA
37x45_32	NA	NA
37x47_32	NA	NA
37x49_32	NA	NA
38x14_32	NA	NA
38x16_32	NA	NA
38x18_32	NA	NA
38x20_32	NA	NA
38x22_32	NA	NA
38x24_32	NA	NA
38x26_32	NA	NA
38x28_32	NA	NA
38x30_32	NA	NA
38x32_32	NA	NA
38x34_32	NA	NA
38x36_32	NA	NA
38x38_32	NA	NA
38x40_32	NA	NA
38x42_32	NA	NA
38x44_32	NA	NA
38x46_32	NA	NA
38x48_32	NA	NA
39x13_32	NA	NA
39x15_32	NA	NA
39x17_32	NA	NA
39x19_32	NA	NA
39x21_32	NA	NA
39x23_32	NA	NA
39x25_32	NA	NA
39x27_32	NA	NA
39x29_32	NA	NA
39x31_32	NA	NA
39x33_32	NA	NA
39x35_32	NA	NA
39x37_32	NA	NA
39x39_32	NA	NA
39x41_32	NA	NA
39x43_32	NA	NA
39x45_32	NA	NA
39x47_32	NA	NA
39x49_32	NA	NA
40x18_32	NA	NA
40x20_32	NA	NA
40x22_32	NA	NA
40x24_32	NA	NA
40x26_32	NA	NA
40x28_32	NA	NA
40x30_32	NA	NA
40x32_32	NA	NA
40x34_32	NA	NA
40x36_32	NA	NA
40x38_32	NA	NA
40x40_32	NA	NA
40x42_32	NA	NA
40x44_32	NA	NA
40x46_32	NA	NA
40x48_32	NA	NA
41x23_32	NA	NA
41x25_32	NA	NA
41x27_32	NA	NA
41x29_32	NA	NA
41x31_32	NA	NA
41x33_32	NA	NA
41x35_32	NA	NA
41x37_32	NA	NA
41x39_32	NA	NA
41x41_32	NA	NA
41x43_32	NA	NA
41x45_32	NA	NA
41x47_32	NA	NA
42x24_32	NA	NA
42x26_32	NA	NA
42x28_32	NA	NA
42x30_32	NA	NA
42x32_32	NA	NA
42x34_32	NA	NA
42x36_32	NA	NA
42x38_32	NA	NA
42x40_32	NA	NA
42x42_32	NA	NA
42x44_32	NA	NA
42x46_32	NA	NA
42x48_32	NA	NA
43x25_32	NA	NA
43x27_32	NA	NA
43x29_32	NA	NA
43x31_32	NA	NA
43x33_32	NA	NA
43x35_32	NA	NA
43x37_32	NA	NA
43x39_32	NA	NA
43x41_32	NA	NA
43x43_32	NA	NA
43x45_32	NA	NA
43x47_32	NA	NA
43x49_32	NA	NA
44x26_32	NA	NA
44x28_32	NA	NA
44x30_32	NA	NA
44x32_32	NA	NA
44x34_32	NA	NA
44x36_32	NA	NA
44x38_32	NA	NA
44x40_32	NA	NA
44x42_32	NA	NA
44x44_32	NA	NA
44x46_32	NA	NA
44x48_32	NA	NA
44x50_32	NA	NA
45x25_32	NA	NA
45x27_32	NA	NA
45x29_32	NA	NA
45x31_32	NA	NA
45x33_32	NA	NA
45x35_32	NA	NA
45x37_32	NA	NA
45x39_32	NA	NA
45x41_32	NA	NA
45x43_32	NA	NA
45x45_32	NA	NA
45x47_32	NA	NA
45x49_32	NA	NA
46x24_32	NA	NA
46x26_32	NA	NA
46x28_32	NA	NA
46x30_32	NA	NA
46x32_32	NA	NA
46x34_32	NA	NA
46x36_32	NA	NA
46x38_32	NA	NA
46x40_32	NA	NA
46x42_32	NA	NA
46x44_32	NA	NA
46x46_32	NA	NA
46x48_32	NA	NA
46x50_32	NA	NA
47x23_32	NA	NA
47x25_32	NA	NA
47x27_32	NA	NA
47x29_32	NA	NA
47x31_32	NA	NA
47x33_32	NA	NA
47x35_32	NA	NA
47x37_32	NA	NA
47x39_32	NA	NA
47x41_32	NA	NA
47x43_32	NA	NA
47x45_32	NA	NA
47x47_32	NA	NA
47x49_32	NA	NA
48x20_32	NA	NA
48x22_32	NA	NA
48x24_32	NA	NA
48x26_32	NA	NA
48x28_32	NA	NA
48x30_32	NA	NA
48x32_32	NA	NA
48x34_32	NA	NA
48x36_32	NA	NA
48x38_32	NA	NA
48x40_32	NA	NA
48x42_32	NA	NA
48x44_32	NA	NA
48x46_32	NA	NA
48x48_32	NA	NA
48x50_32	NA	NA
49x19_32	NA	NA
49x21_32	NA	NA
49x23_32	NA	NA
49x25_32	NA	NA
49x27_32	NA	NA
49x29_32	NA	NA
49x31_32	NA	NA
49x33_32	NA	NA
49x35_32	NA	NA
49x37_32	NA	NA
49x39_32	NA	NA
49x41_32	NA	NA
49x43_32	NA	NA
49x45_32	NA	NA
49x47_32	NA	NA
49x49_32	NA	NA
50x20_32	NA	NA
50x22_32	NA	NA
50x24_32	NA	NA
50x26_32	NA	NA
50x28_32	NA	NA
50x30_32	NA	NA
50x32_32	NA	NA
50x34_32	NA	NA
50x36_32	NA	NA
50x38_32	NA	NA
50x40_32	NA	NA
50x42_32	NA	NA
50x44_32	NA	NA
50x46_32	NA	NA
50x48_32	NA	NA
51x21_32	NA	NA
51x23_32	NA	NA
51x25_32	NA	NA
51x27_32	NA	NA
51x29_32	NA	NA
51x31_32	NA	NA
51x33_32	NA	NA
51x35_32	NA	NA
51x37_32	NA	NA
51x39_32	NA	NA
51x41_32	NA	NA
51x43_32	NA	NA
51x45_32	NA	NA
52x22_32	NA	NA
52x24_32	NA	NA
52x26_32	NA	NA
52x28_32	NA	NA
52x30_32	NA	NA
52x32_32	NA	NA
52x34_32	NA	NA
52x36_32	NA	NA
52x38_32	NA	NA
52x40_32	NA	NA
52x42_32	NA	NA
52x44_32	NA	NA
53x23_32	NA	NA
53x25_32	NA	NA
53x27_32	NA	NA
53x29_32	NA	NA
53x31_32	NA	NA
53x33_32	NA	NA
53x35_32	NA	NA
53x37_32	NA	NA
53x39_32	NA	NA
53x41_32	NA	NA
53x43_32	NA	NA
53x45_32	NA	NA
54x22_32	NA	NA
54x24_32	NA	NA
54x26_32	NA	NA
54x28_32	NA	NA
54x30_32	NA	NA
54x32_32	NA	NA
54x34_32	NA	NA
54x36_32	NA	NA
54x38_32	NA	NA
54x40_32	NA	NA
54x42_32	NA	NA
54x44_32	NA	NA
55x23_32	NA	NA
55x25_32	NA	NA
55x27_32	NA	NA
55x29_32	NA	NA
55x31_32	NA	NA
55x33_32	NA	NA
55x35_32	NA	NA
55x37_32	NA	NA
55x39_32	NA	NA
55x41_32	NA	NA
56x24_32	NA	NA
56x26_32	NA	NA
56x28_32	NA	NA
56x30_32	NA	NA
56x32_32	NA	NA
56x34_32	NA	NA
56x36_32	NA	NA
56x38_32	NA	NA
56x40_32	NA	NA
57x25_32	NA	NA
57x27_32	NA	NA
57x29_32	NA	NA
57x31_32	NA	NA
57x33_32	NA	NA
57x35_32	NA	NA
58x28_32	NA	NA
58x30_32	NA	NA
58x32_32	NA	NA
58x34_32	NA	NA
59x29_32	NA	NA
59x31_32	NA	NA
59x33_32	NA	NA
60x32_32	NA	NA
16x40_33	656.96054676061	2266.51388632411
17x39_33	576.358516897252	1988.43688329552
18x24_33	710.57252972515	2451.47522755177
18x36_33	433.601764295303	1495.9260868188
18x38_33	495.361040050588	1708.99558817453
19x23_33	737.032319508446	2542.76150230414
19x25_33	628.493850407464	2168.30378390575
19x35_33	363.2927194426	1253.35988207697
19x37_33	412.942041938091	1424.65004468641
20x22_33	762.474825813941	2630.5381490581
20x24_33	648.311931094901	2236.67616227741
20x26_33	545.381499502871	1881.5661732849
20x36_33	332.037663526293	1145.52993916571
20x38_33	409.711727925867	1413.50546134424
21x21_33	800.986972428391	2763.40505487795
21x23_33	684.046840501438	2359.96159972996
21x25_33	567.303525460577	1957.19716283899
21x27_33	459.538398830827	1585.40747596635
21x35_33	256.432778715982	884.693086570139
21x37_33	324.581268714016	1119.80537706335
21x39_33	420.195490218541	1449.67444125397
22x20_33	808.646084514109	2789.82899157368
22x22_33	733.808864759755	2531.64058342115
22x24_33	611.460750988974	2109.53959091196
22x26_33	492.966530304036	1700.73452954892
22x34_33	176.477335655319	608.846808010849
22x36_33	241.429948432252	832.93332209127
22x38_33	327.63986326453	1130.35752826263
22x40_33	446.993378027013	1542.12715419319
23x21_33	725.363757021261	2502.50496172335
23x23_33	654.71778653096	2258.77636353181
23x25_33	532.022640495684	1835.47810971011
23x27_33	410.48075472548	1416.15860380291
23x31_33	181.092076027638	624.767662295352
23x33_33	118.460330912926	408.688141649595
23x35_33	155.368593995054	536.021649282938
23x37_33	251.628813930361	868.119408059744
23x39_33	368.416422000975	1271.03665590336
23x41_33	491.840177293397	1696.84861166222
23x43_33	616.597372683342	2127.26093575753
23x45_33	741.830236644477	2559.31431642344
23x47_33	865.281439763965	2985.22096718568
23x49_33	991.873792374817	3421.96458369312
23x51_33	1119.19015363789	3861.20603005072
23x53_33	1248.39019541168	4306.94617417028
24x20_33	706.316996822248	2436.79363903676
24x22_33	653.415556900813	2254.2836713078
24x24_33	579.398006555079	1998.92312261502
24x26_33	453.496471871612	1564.56282795706
24x28_33	325.632384753114	1123.43172739824
24x30_33	204.694357518716	706.19553343957
24x32_33	96.4216262049128	332.654610406949
24x34_33	69.0626527147631	238.266151865933
24x36_33	171.640612909649	592.16011453829
24x38_33	294.347158980684	1015.49769848336
24x40_33	413.164676612123	1425.41813431182
24x42_33	536.351834153664	1850.41382783014
24x44_33	668.567214272432	2306.55688923989
24x46_33	796.318290635095	2747.29810269108
24x48_33	923.561281128654	3186.28641989386
24x50_33	1050.46601563306	3624.10775393406
24x52_33	1178.15951806196	4064.65033731378
24x54_33	1304.04871841508	4498.96807853201
25x19_33	688.483122523711	2375.2667727068
25x21_33	623.954485519577	2152.64297504254
25x23_33	578.095701419756	1994.43016989816
25x25_33	506.793054411759	1748.43603772057
25x27_33	382.871597275118	1320.90701059916
25x29_33	249.400120288664	860.43041499589
25x31_33	126.468375493639	436.315895453053
25x33_33	11.6520384482715	40.1995326465367
25x35_33	96.1730211649816	331.796923019187
25x37_33	210.958408223043	727.806508369499
25x39_33	342.937253736015	1183.13352538925
25x41_33	471.981186065716	1628.33509192672
25x43_33	600.120121309059	2070.41441851625
25x45_33	720.681372036214	2486.35073352494
25x47_33	856.478306788911	2954.85015842174
25x49_33	982.923984853356	3391.08774774408
25x51_33	1106.38460762973	3817.02689632258
25x53_33	1235.72919768046	4263.2657319976
25x55_33	1361.51257798083	4697.21839403386
26x18_33	679.997602936951	2345.99173013248
26x20_33	603.336398703078	2081.51057552562
26x22_33	542.48739155855	1871.581500877
26x24_33	499.744344640337	1724.11798900916
26x26_33	440.007102215407	1518.02450264316
26x28_33	309.200792366384	1066.74273366403
26x30_33	187.710654998591	647.601759745138
26x32_33	63.0087295539278	217.380116961051
26x34_33	10.7018689956477	36.9214480349846
26x36_33	139.600573064727	481.621977073307
26x38_33	270.10007404664	931.845255460907
26x40_33	399.500200250263	1378.27569086341
26x42_33	522.300038292168	1801.93513210798
26x44_33	652.800122549008	2252.16042279408
26x46_33	782.90010218418	2701.00535253542
26x48_33	910.400087873458	3140.88030316343
26x50_33	1035.40004346146	3572.13014994205
26x52_33	1159.70001724584	4000.96505949815
26x54_33	1291.9	4457.055
26x56_33	1414.70000353432	4880.7150121934
27x19_33	600.421726788763	2071.45495742123
27x21_33	520.566038077783	1795.95283136835
27x23_33	465.326304865736	1605.37575178679
27x25_33	439.835662492254	1517.43303559828
27x27_33	380.923942539715	1314.18760176202
27x29_33	255.945502011659	883.011981940223
27x31_33	137.036783383148	472.776902671862
27x33_33	48.7016426827677	168.020667255549
27x35_33	89.2325052881518	307.852143244124
27x37_33	208.132650009556	718.057642532967
27x39_33	340.136737210199	1173.47174337519
27x41_33	462.225150765295	1594.67677014027
27x43_33	588.12388150797	2029.0273912025
27x45_33	716.226458600909	2470.98128217314
27x47_33	844.054577619244	2911.98829278639
27x49_33	974.808955642079	3363.09089696517
27x51_33	1101.84668624995	3801.37106756234
27x53_33	1228.34826087718	4237.80150002628
27x55_33	1357.75066930567	4684.23980910457
27x57_33	1484.67964558015	5122.14477725152
28x18_33	597.874853125635	2062.66824328344
28x20_33	510.780353968318	1762.1922211907
28x22_33	436.566066019795	1506.15292776829
28x24_33	388.111375767318	1338.98424639725
28x26_33	377.837769419628	1303.54030449772
28x28_33	334.222740100072	1153.06845334525
28x30_33	221.328443721091	763.583130837762
28x32_33	126.148047943676	435.210765405683
28x34_33	91.2852671574118	314.934171693071
28x36_33	172.82838308565	596.257921645491
28x38_33	285.825576182399	986.098237829276
28x40_33	410.928144570313	1417.70209876758
28x42_33	537.1953182968	1853.32384812396
28x44_33	662.125584764703	2284.33326743823
28x46_33	788.53388639931	2720.44190807762
28x48_33	916.562458319126	3162.14048120099
28x50_33	1044.44209987917	3603.32524458312
28x52_33	1168.69449386912	4031.99600384847
28x54_33	1294.28008174429	4465.26628201779
28x56_33	1420.89516854693	4902.0883314869
28x58_33	1553.91359154877	5361.00189084326
29x19_33	514.145815892729	1773.80306482991
29x21_33	430.588155898418	1485.52913784954
29x23_33	357.547549285406	1233.53904503465
29x25_33	321.176166612655	1108.05777481366
29x27_33	329.392243381656	1136.40323966671
29x29_33	303.581241185947	1047.35528209152
29x31_33	216.53581689873	747.048568300617
29x33_33	151.370076303079	522.226763245624
29x35_33	164.916524338831	568.962008968966
29x37_33	260.944783431285	900.259502837933
29x39_33	366.836325900258	1265.58532435589
29x41_33	486.362005094971	1677.94891757765
29x43_33	611.099893634421	2108.29463303875
29x45_33	735.43331444802	2537.24493484567
29x47_33	862.845507608402	2976.81700124899
29x49_33	986.066250309786	3401.92856356876
29x51_33	1109.80550097754	3828.8289783725
29x53_33	1235.74807303107	4263.33085195719
29x55_33	1365.34277747385	4710.43258228477
29x57_33	1495.39501470347	5159.11280072698
29x59_33	1616.60206915617	5577.27713858878
30x18_33	522.424214599591	1802.36354036859
30x20_33	426.479741605624	1471.3551085394
30x22_33	332.441273009233	1146.92239188186
30x24_33	276.262664868056	953.106193794794
30x26_33	263.371999270993	908.633397484925
30x28_33	283.795366417424	979.094014140112
30x30_33	222.792392150181	768.633752918123
30x32_33	224.970420277867	776.147949958641
30x34_33	202.931145958426	700.112453556571
30x36_33	251.612758023118	868.064015179758
30x38_33	348.421612418059	1202.0545628423
30x40_33	453.27530265833	1563.79979417124
30x42_33	571.229069638442	1970.74029025263
30x44_33	692.180583374021	2388.02301264037
30x46_33	811.264741006289	2798.8633564717
30x48_33	940.448217606903	3244.54635074381
30x50_33	1065.73453542615	3676.78414722023
30x52_33	1188.28163749172	4099.57164934643
30x54_33	1318.14888764509	4547.61366237558
30x56_33	1445.07980748469	4985.5253358222
30x58_33	1570.42581805063	5417.96907227469
