	Activated periportal hepatocytes	B cells	Cholangiocytes	Endothelial cells	Fibroblasts	Inflammatory hepatocytes	Kupffer cells	Mesothelial cells	Midlobular hepatocytes	Monocytes & DCs	Pericentral hepatocytes	Periportal endothelial cells	Periportal hepatocytes	T & NK cells
40x26	1.160034e-10	1.1614199e-10	1.1635706e-10	0.06332514	0.012700609	1.1619449e-10	1.1631802e-10	0.0073972554	0.06807256	1.1572009e-10	0.78392375	0.044644143	1.1612648e-10	0.019936498
40x28	1.1380255e-10	1.1424208e-10	0.0022947246	0.12557055	0.034253813	1.1423118e-10	1.14154734e-10	0.080683194	1.13941565e-10	0.02198221	0.72394174	0.011273806	1.1391309e-10	1.13699716e-10
40x30	0.009083322	0.045464683	1.1998472e-10	0.0766214	0.05659404	1.2026906e-10	1.2015672e-10	1.2039737e-10	0.11667209	1.1964604e-10	0.2058998	0.046488896	0.39968884	0.043486916
40x32	0.0007008687	1.2353069e-10	0.18637325	0.0570999	0.028791772	1.2378516e-10	1.2339951e-10	0.12275697	0.100471914	1.2325085e-10	1.2302984e-10	0.07717023	0.426635	1.2360893e-10
40x34	1.1354403e-10	0.028636724	0.032599203	0.061356872	0.12809706	1.1294743e-10	0.016571399	0.03246077	0.026959235	1.13053046e-10	0.34335098	0.05836633	0.27160144	1.13228926e-10
40x36	0.015620285	0.073068075	1.2527805e-10	0.017174594	1.2481749e-10	1.2473918e-10	0.07653681	0.030154588	0.14953129	1.2541984e-10	1.2499092e-10	0.059682667	0.54926574	0.028965957
40x38	1.1256803e-10	1.12492696e-10	0.016195988	0.14188197	1.1254399e-10	1.1228947e-10	0.021076811	0.013234229	1.1243521e-10	1.12579196e-10	0.80376375	0.003847253	1.1263826e-10	1.12453866e-10
40x40	0.05982517	0.05838952	0.080134705	1.2304681e-10	1.2328102e-10	0.031061335	1.2306722e-10	1.2323446e-10	0.028639214	1.229546e-10	0.1860182	0.03528519	0.49880654	0.021840043
40x42	0.054817516	0.028820269	0.019025669	0.062111255	0.043146573	1.2379849e-10	0.030367251	1.2386416e-10	0.17576973	1.240708e-10	1.236937e-10	0.022322705	0.54984397	0.013775004
40x44	0.040310968	0.085381724	0.18128918	0.042304683	0.03711297	1.1987122e-10	1.1929759e-10	0.037726637	0.067165904	1.1959193e-10	1.1992635e-10	1.2032111e-10	0.48542422	0.023283705
40x46	1.2190418e-10	0.01511672	0.1849841	0.014696863	0.039163366	1.2130762e-10	0.016831612	0.013710443	1.2180261e-10	0.2779446	1.212713e-10	0.041772194	0.27079287	0.12498718
40x48	1.2118032e-10	0.052837655	1.2040066e-10	0.025550408	0.0783471	1.2057556e-10	1.2121429e-10	0.042591356	0.15577823	0.01776271	0.353555	1.2104863e-10	0.27357754	1.2074702e-10
40x50	1.1524558e-10	1.1539823e-10	1.1502181e-10	0.086545266	0.052665837	1.1510037e-10	0.020836266	0.018086066	0.046691466	0.052464794	0.62274605	1.1542222e-10	0.0999642	1.1508391e-10
40x52	1.1882155e-10	0.019449828	0.10386138	0.12983462	0.05959338	1.181116e-10	0.0022856507	0.012522243	0.1013694	0.046855688	1.1786899e-10	1.1872867e-10	0.5242278	1.1846536e-10
40x54	1.2050884e-10	1.2095856e-10	1.2079511e-10	0.04795742	0.011523277	1.2053551e-10	0.020514129	1.2084628e-10	0.13344234	1.2077622e-10	0.56141174	0.07250536	0.15264575	1.2062588e-10
41x13	1.226027e-10	0.08454198	1.2220698e-10	0.07126967	0.10248204	1.2178046e-10	0.026949093	0.046906665	0.024099482	1.2264317e-10	0.54828995	1.2266727e-10	0.08752019	0.007940925
41x15	1.1768006e-10	1.1765133e-10	1.1775259e-10	0.086141996	0.028322665	1.1744887e-10	1.1743632e-10	1.1787234e-10	1.1767556e-10	1.171808e-10	0.8555415	1.1743184e-10	1.1762889e-10	0.029993726
41x17	1.2561203e-10	0.02284596	1.2530502e-10	0.06211572	0.103995085	1.2515501e-10	0.056726683	0.022553705	0.1648432	1.2542888e-10	1.2513497e-10	1.2551958e-10	0.5669196	1.2536885e-10
41x19	1.1112617e-10	1.1143796e-10	1.1148197e-10	0.0940679	0.06347717	1.1149855e-10	1.1147686e-10	0.055179168	1.1076662e-10	0.022993233	0.7319134	0.032369114	1.11167506e-10	1.1143392e-10
41x21	1.207964e-10	1.2090058e-10	0.028666534	0.037037637	0.030109407	1.205223e-10	0.05377068	0.030738132	0.11591175	0.041773222	0.358149	0.012472643	0.25933167	0.03203925
41x23	1.1656134e-10	0.014439481	0.015432045	0.033649676	0.099900514	1.1633303e-10	1.168661e-10	0.0155379865	0.04378125	0.08292091	0.60939145	1.16293974e-10	0.061372083	0.02357463
41x25	1.2066462e-10	0.056477834	1.2058202e-10	0.06983874	1.2043674e-10	1.2014949e-10	0.031427108	0.03444738	0.11370892	0.011428808	0.38247842	1.2025289e-10	0.2784178	0.021775033
41x27	1.1844967e-10	0.04341054	1.1796357e-10	0.10861234	1.1842549e-10	1.1751826e-10	0.03954936	0.03848731	0.1061948	1.1773811e-10	0.46987975	0.014873908	0.17899197	1.1802839e-10
41x29	1.1782103e-10	0.008119753	1.1822263e-10	0.06821614	0.018916354	1.1785002e-10	1.1798519e-10	0.02478066	0.09135717	1.1797416e-10	0.776093	1.1797484e-10	1.1804979e-10	0.012516879
41x31	0.08759022	0.01090895	0.06890586	1.4222665e-10	1.4233874e-10	1.4267496e-10	1.4248079e-10	1.424971e-10	0.29061046	1.425871e-10	1.4262462e-10	1.4279775e-10	0.54198444	1.4228065e-10
41x33	1.2103538e-10	0.055012975	0.04599872	0.10242775	0.040904835	1.2040356e-10	0.016619014	0.02672763	0.11547506	1.205035e-10	1.2046328e-10	0.05073538	0.5460987	1.2028764e-10
41x35	1.2180727e-10	0.106139824	0.044541206	0.05778662	0.05588558	1.2123848e-10	1.2121837e-10	0.032330483	0.12416983	0.013681706	1.2171927e-10	0.023089698	0.50437826	0.037996817
41x37	1.09816094e-10	1.1017275e-10	1.10332785e-10	0.101903774	0.06072456	1.1005619e-10	0.020356173	0.022866067	1.0971142e-10	1.0993157e-10	0.7852588	0.003241973	1.1011309e-10	0.0056485836
41x39	0.06756942	0.060876507	0.04240747	0.022471221	1.208116e-10	1.2101893e-10	0.05192491	1.2051263e-10	0.07541536	1.2062991e-10	0.22268578	1.2110966e-10	0.45664936	1.2117367e-10
41x41	0.042730402	0.009118473	0.07999063	0.10310443	0.029877651	1.1736145e-10	0.024553569	0.015706524	0.07803512	0.028326087	1.1738005e-10	0.021691972	0.56686515	1.174983e-10
41x43	1.1813732e-10	0.1215471	0.058771655	0.06726319	0.056130383	1.1751661e-10	0.052009415	1.1776118e-10	0.05955089	1.175563e-10	0.39232406	1.1751415e-10	0.17420503	0.018198207
41x45	0.024079913	0.048633717	0.06012841	0.031349566	1.2279083e-10	1.2304968e-10	0.04171354	0.04009252	0.15182596	1.2294739e-10	1.2200177e-10	0.04591705	0.5562593	1.2274307e-10
